TEST_RESULT,Sum
100이상 (1964.4/㎕),1
100이상 (6361.0/㎕),1
100이상 (695.7/㎕),1
25-50 (216.6/㎕),1
100이상 (663.9/㎕),1
100이상 (1401.2/㎕),1
100이상 (823.5/㎕),1
25-50 (265.6/㎕),1
100이상 (791.5/㎕),1
50-99 (307.6/㎕),1
100이상 (17248.0/㎕),1
100이상 (6084.2/㎕),1
100이상 (1608.6/㎕),1
100이상 (20413.6/㎕),1
100이상 (1730.4/㎕),1
100이상 (790.2/㎕),1
100이상 (32789.0/㎕),1
100이상 (674.8/㎕),1
50-99 (284.7/㎕),1
100이상 (2865.6/㎕),1
100이상 (823.3/㎕),1
100이상 (666.4/㎕),1
25-50 (179.7/㎕),1
100이상 (1752.5/㎕),1
100이상 (1127.6/㎕),1
100이상 (3938.1/㎕),1
100이상 (945.1/㎕),1
100이상 (1011.4/㎕),1
100이상 (3571.0/㎕),1
100이상 (4086.9/㎕),1
100이상 (1361.9/㎕),1
100이상 (1013.0/㎕),1
100이상 (1676.3/㎕),1
100이상 (18682.4/㎕),1
100이상 (29785.4/㎕),1
100이상 (10622.7/㎕),1
100이상 (9292.6/㎕),1
100이상 (28059.8/㎕),1
100이상 (35954.9/㎕),1
100이상 (15961.5/㎕),1
100이상 (28390.2/㎕),1
100이상 (43162.9/㎕),1
100이상 (20868.0/㎕),1
100이상 (42155.1/㎕),1
100이상 (15450.6/㎕),1
100이상 (40251.1/㎕),1
100이상 (40428.8/㎕),1
100이상 (6480.1/㎕),1
100이상 (1074.1/㎕),1
100이상 (2697.9/㎕),1
10-25 (84.5/㎕),1
100이상 (33974.0/㎕),1
100이상 (2835.9/㎕),1
100이상 (19420.7/㎕),1
100이상 (3103.0/㎕),1
100이상 (11322.7/㎕),1
100이상 (6830.8/㎕),1
100이상 (3908.9/㎕),1
100이상 (7679.5/㎕),1
100이상 (9646.5/㎕),1
50-99 (387.9/㎕),1
50-99 (433.0/㎕),1
100이상 (3913.2/㎕),1
100이상 (1217.9/㎕),1
100이상 (8475.1/㎕),1
100이상 (13213.0/㎕),1
10-25 (119.1/㎕),1
100이상 (1846.9/㎕),1
100이상 (602.5/㎕),1
100이상 (773.6/㎕),1
100이상 (1589.7/㎕),1
25-50 (275.0/㎕),1
25-50 (256.7/㎕),1
100이상 (568.8/㎕),1
100이상 (3203.1/㎕),1
100이상 (1707.0/㎕),1
100이상 (3325.9/㎕),1
100이상 (837.3/㎕),1
100이상 (1477.1/㎕),1
50-99 (427.2/㎕),1
50-99 (329.5/㎕),1
50-99 (296.9/㎕),1
100이상 (2297.9/㎕),1
100이상 (3492.4/㎕),1
100이상 (28494.4/㎕),1
100이상 (13732.6/㎕),1
100이상 (3678.6/㎕),1
100이상 (6149.5/㎕),1
100이상 (21078.3/㎕),1
100이상 (23299.8/㎕),1
100이상 (3119.4/㎕),1
100이상 (3269.6/㎕),1
100이상 (13723.2/㎕),1
100이상 (7139.5/㎕),1
100이상 (12093.4/㎕),1
100이상 (1768.3/㎕),1
100이상 (18494.9/㎕),1
100이상 (4960.6/㎕),1
100이상 (6054.6/㎕),1
100이상 (7958.6/㎕),1
100이상 (32211.0/㎕),1
100이상 (8268.5/㎕),1
100이상 (6376.1/㎕),1
100이상 (4999.6/㎕),1
100이상 (1060.5/㎕),1
100이상 (2667.4/㎕),1
100이상 (9439.3/㎕),1
100이상 (35975.3/㎕),1
100이상 (18151.4/㎕),1
100이상 (23977.3/㎕),1
100이상 (1934.1/㎕),1
100이상 (14155.7/㎕),1
100이상 (31700.4/㎕),1
100이상 (21091.8/㎕),1
100이상 (27558.4/㎕),1
100이상 (25180.5/㎕),1
100이상 (15966.7/㎕),1
100이상 (1350.1/㎕),1
25-50 (207.0/㎕),1
10-25 (129.4/㎕),1
10-25 (63.0/㎕),1
10-25 (70.6/㎕),1
50-99 (393.5/㎕),1
10-25 (131.2/㎕),1
25-50 (236.6/㎕),1
25-50 (225.7/㎕),1
100이상 (621.5/㎕),1
100이상 (1323.4/㎕),1
100이상 (5317.9/㎕),1
100이상 (8927.7/㎕),1
100이상 (2196.4/㎕),1
100이상 (678.8/㎕),1
100이상 (10297.9/㎕),1
100이상 (908.6/㎕),1
100이상 (8117.9/㎕),1
25-50 (253.9/㎕),1
100이상 (3918.5/㎕),1
100이상 (981.8/㎕),1
100이상 (2859.0/㎕),1
100이상 (1068.8/㎕),1
100이상 (2347.1/㎕),1
50-99 (379.8/㎕),1
100이상 (1156.4/㎕),1
100이상 (8842.9/㎕),1
100이상 (6791.6/㎕),1
100이상 (2580.6/㎕),1
100이상 (1120.4/㎕),1
100이상 (5131.7/㎕),1
100이상 (3971.2/㎕),1
100이상 (1876.9/㎕),1
100이상 (9484.5/㎕),1
100이상 (2296.1/㎕),1
100이상 (3711.9/㎕),1
100이상 (6567.7/㎕),1
100이상 (7888.2/㎕),1
100이상 (1280.0/㎕),1
100이상 (789.0/㎕),1
50-99 (399.4/㎕),1
25-50 (142.0/㎕),1
50-99 (353.7/㎕),1
10-25 (72.4/㎕),1
50-99 (437.5/㎕),1
100이상 (1639.9/㎕),1
100이상 (724.2/㎕),1
50-99 (516.6/㎕),1
100이상 (658.1/㎕),1
50-99 (300.7/㎕),1
100이상 (803.5/㎕),1
10-25 (99.2/㎕),1
50-99 (470.7/㎕),1
10-25 (115.8/㎕),1
100이상 (1115.9/㎕),1
100이상 (1568.2/㎕),1
50-99 (345.2/㎕),1
100이상 (1798.3/㎕),1
100이상 (1693.9/㎕),1
25-50 (208.6/㎕),1
25-50 (167.7/㎕),1
100이상 (691.3/㎕),1
100이상 (38751.4/㎕),1
100이상 (50099.8/㎕),1
100이상 (1192.2/㎕),1
100이상 (1835.1/㎕),1
25-50 (253.4/㎕),1
10-25 (110.3/㎕),1
100이상 (7225.6/㎕),1
100이상 (8760.2/㎕),1
100이상 (2938.6/㎕),1
25-50 (258.4/㎕),1
25-50 (252.4/㎕),1
25-50 (228.5/㎕),1
100이상 (944.3/㎕),1
100이상 (829.0/㎕),1
10-25 (116.6/㎕),1
25-50 (141.3/㎕),1
10-25 (119.6/㎕),1
50-99 (298.0/㎕),1
25-50 (166.2/㎕),1
100이상 (1676.9/㎕),1
100이상 (3322.0/㎕),1
100이상 (762.7/㎕),1
100이상 (795.1/㎕),1
50-99 (301.3/㎕),1
50-99 (538.1/㎕),1
100이상 (556.3/㎕),1
100이상 (997.6/㎕),1
100이상 (855.5/㎕),1
50-99 (488.5/㎕),1
25-50 (262.1/㎕),1
100이상 (734.8/㎕),1
100이상 (1042.9/㎕),1
25-50 (167.8/㎕),1
100이상 (576.6/㎕),1
100이상 (1101.9/㎕),1
25-50 (175.4/㎕),1
100이상 (757.7/㎕),1
25-50 (200.1/㎕),1
100이상 (719.1/㎕),1
25-50 (205.0/㎕),1
10-25 (124.1/㎕),1
25-50 (199.9/㎕),1
50-99 (435.7/㎕),1
100이상 (7971.6/㎕),1
100이상 (967.0/㎕),1
100이상 (13920.0/㎕),1
25-50 (149.8/㎕),1
100이상 (3248.5/㎕),1
50-99 (467.5/㎕),1
25-50 (145.0/㎕),1
50-99 (542.5/㎕),1
50-99 (545.1/㎕),1
100이상 (2535.0/㎕),1
50-99 (371.0/㎕),1
100이상 (1212.2/㎕),1
100이상 (4959.9/㎕),1
50-99 (364.7/㎕),1
100이상 (784.2/㎕),1
25-50 (226.0/㎕),1
25-50 (150.0/㎕),1
100이상 (2726.6/㎕),1
100이상 (1332.1/㎕),1
100이상 (1485.7/㎕),1
100이상 (5154.9/㎕),1
50-99 (425.8/㎕),1
50-99 (367.1/㎕),1
100이상 (21816.0/㎕),1
100이상 (6339.1/㎕),1
100이상 (3267.5/㎕),1
100이상 (901.2/㎕),1
100이상 (2957.1/㎕),1
25-50 (271.9/㎕),1
50-99 (486.7/㎕),1
100이상 (747.4/㎕),1
100이상 (8208.8/㎕),1
100이상 (2483.4/㎕),1
25-50 (155.4/㎕),1
100이상 (774.7/㎕),1
25-50 (256.4/㎕),1
25-50 (222.9/㎕),1
50-99 (320.2/㎕),1
100이상 (1171.5/㎕),1
25-50 (226.2/㎕),1
25-50 (248.1/㎕),1
100이상 (1200.5/㎕),1
100이상 (4982.6/㎕),1
50-99 (481.9/㎕),1
50-99 (487.1/㎕),1
100이상 (2394.1/㎕),1
25-50 (197.2/㎕),1
10-25 (136.9/㎕),1
50-99 (395.4/㎕),1
50-99 (306.6/㎕),1
100이상 (580.1/㎕),1
50-99 (346.0/㎕),1
100이상 (2555.7/㎕),1
100이상 (4740.8/㎕),1
100이상 (31480.0/㎕),1
100이상 (10369.4/㎕),1
100이상 (27654.3/㎕),1
100이상 (16918.1/㎕),1
100이상 (2490.3/㎕),1
100이상 (9469.1/㎕),1
100이상 (23716.8/㎕),1
25-50 (273.3/㎕),1
10-25 (127.2/㎕),1
100이상 (18407.7/㎕),1
10-25 (76.2/㎕),1
50-99 (420.3/㎕),1
100이상 (2875.0/㎕),1
50-99 (323.0/㎕),1
50-99 (466.2/㎕),1
50-99 (298.1/㎕),1
100이상 (607.1/㎕),1
100이상 (4663.2/㎕),1
100이상 (704.7/㎕),1
100이상 (2319.6/㎕),1
25-50 (170.6/㎕),1
100이상 (604.3/㎕),1
100이상 (1368.8/㎕),1
50-99 (529.6/㎕),1
25-50 (200.4/㎕),1
100이상 (8960.6/㎕),1
50-99 (454.5/㎕),1
100이상 (6843.8/㎕),1
100이상 (11850.3/㎕),1
100이상 (940.8/㎕),1
100이상 (2067.9/㎕),1
100이상 (2396.7/㎕),1
100이상 (2979.0/㎕),1
10-25 (71.3/㎕),1
100이상 (1352.1/㎕),1
100이상 (1388.2/㎕),1
100이상 (3747.7/㎕),1
100이상 (1608.5/㎕),1
100이상 (1583.7/㎕),1
100이상 (1452.1/㎕),1
100이상 (1179.8/㎕),1
100이상 (2677.4/㎕),1
100이상 (3313.4/㎕),1
100이상 (610.5/㎕),1
100이상 (1448.6/㎕),1
50-99 (536.5/㎕),1
100이상 (595.3/㎕),1
25-50 (277.0/㎕),1
100이상 (783.8/㎕),1
100이상 (871.0/㎕),1
100이상 (14102.8/㎕),1
100이상 (9603.6/㎕),1
100이상 (2396.5/㎕),1
100이상 (1106.7/㎕),1
50-99 (542.8/㎕),1
100이상 (2615.2/㎕),1
100이상 (1186.8/㎕),1
25-50 (262.0/㎕),1
100이상 (1729.8/㎕),1
25-50 (247.4/㎕),1
100이상 (1475.8/㎕),1
100이상 (2193.2/㎕),1
100이상 (2600.3/㎕),1
100이상 (1390.6/㎕),1
100이상 (9864.3/㎕),1
100이상 (2460.6/㎕),1
100이상 (6905.4/㎕),1
50-99 (289.4/㎕),1
25-50 (222.3/㎕),1
100이상 (5858.4/㎕),1
100이상 (1016.0/㎕),1
100이상 (7419.0/㎕),1
100이상 (913.3/㎕),1
100이상 (1199.3/㎕),1
100이상 (1188.7/㎕),1
100이상 (694.8/㎕),1
100이상 (890.1/㎕),1
100이상 (755.2/㎕),1
100이상 (923.9/㎕),1
100이상 (2915.4/㎕),1
50-99 (278.8/㎕),1
100이상 (867.5/㎕),1
100이상 (827.0/㎕),1
100이상 (843.7/㎕),1
100이상 (1529.3/㎕),1
100이상 (6968.1/㎕),1
100이상 (22203.2/㎕),1
25-50 (139.6/㎕),1
100이상 (4301.9/㎕),1
10-25 (82.7/㎕),1
25-50 (276.7/㎕),1
25-50 (200.8/㎕),1
100이상 (772.2/㎕),1
100이상 (5078.5/㎕),1
100이상 (1617.3/㎕),1
100이상 (1318.3/㎕),1
10-25 (81.0/㎕),1
50-99 (463.7/㎕),1
100이상 (2848.4/㎕),1
100이상 (29537.4/㎕),1
100이상 (2792.1/㎕),1
50-99 (512.5/㎕),1
100이상 (3697.9/㎕),1
25-50 (191.0/㎕),1
25-50 (273.4/㎕),1
25-50 (158.7/㎕),1
100이상 (14806.0/㎕),1
100이상 (4104.9/㎕),1
100이상 (1131.8/㎕),1
100이상 (6501.0/㎕),1
25-50 (234.4/㎕),1
10-25 (109.3/㎕),1
50-99 (321.9/㎕),1
25-50 (141.7/㎕),1
100이상 (1766.8/㎕),1
100이상 (2151.9/㎕),1
100이상 (930.6/㎕),1
25-50 (201.5/㎕),1
100이상 (1559.2/㎕),1
50-99 (543.5/㎕),1
100이상 (2104.4/㎕),1
100이상 (3092.2/㎕),1
50-99 (505.9/㎕),1
100이상 (976.4/㎕),1
100이상 (730.6/㎕),1
25-50 (156.9/㎕),1
100이상 (11871.5/㎕),1
50-99 (484.5/㎕),1
50-99 (282.3/㎕),1
50-99 (424.0/㎕),1
0-1 (6.1/㎕)),1
10-25 (119.3/㎕),1
100이상 (613.4/㎕),1
50-99 (281.9/㎕),1
10-25 (69.8/㎕),1
100이상 (13850.1/㎕),1
100이상 (32476.4/㎕),1
100이상 (27097.8/㎕),1
50-99 (459.8/㎕),1
100이상 (22405.1/㎕),1
25-50 (167.6/㎕),1
100이상 (5574.6/㎕),1
100이상 (36252.6/㎕),1
100이상 (972.2/㎕),1
100이상 (17524.4/㎕),1
100이상 (4634.4/㎕),1
100이상 (1821.8/㎕),1
100이상 (4030.8/㎕),1
100이상 (13767.2/㎕),1
100이상 (3562.2/㎕),1
100이상 (7298.8/㎕),1
100이상 (1147.6/㎕),1
100이상 (1336.3/㎕),1
100이상 (1302.2/㎕),1
100이상 (7656.3/㎕),1
100이상 (3625.2/㎕),1
10-25 (138.5/㎕),1
100이상 (610.4/㎕),1
100이상 (7291.8/㎕),1
100이상 (1544.5/㎕),1
100이상 (845.7/㎕),1
50-99 (376.3/㎕),1
50-99 (481.1/㎕),1
100이상 (4158.3/㎕),1
25-50 (232.7/㎕),1
100이상 (884.1/㎕),1
50-99 (490.7/㎕),1
100이상 (2892.4/㎕),1
100이상 (3745.3/㎕),1
100이상 (5216.5/㎕),1
100이상 (1297.7/㎕),1
50-99 (334.8/㎕),1
100이상 (7105.7/㎕),1
10-25 (101.9/㎕),1
100이상 (12065.3/㎕),1
100이상 (6517.9/㎕),1
100이상 (633.9/㎕),1
100이상 (3975.7/㎕),1
100이상 (26777.6/㎕),1
100이상 (2801.9/㎕),1
100이상 (2896.7/㎕),1
10-25 (126.4/㎕),1
25-50 (199.5/㎕),1
100이상 (9398.9/㎕),1
25-50 (167.3/㎕),1
100이상 (646.3/㎕),1
100이상 (17981.8/㎕),1
100이상 (13783.0/㎕),1
100이상 (8112.4/㎕),1
25-50 (265.4/㎕),1
100이상 (5052.3/㎕),1
100이상 (3621.6/㎕),1
100이상 (3566.5/㎕),1
25-50 (169.1/㎕),1
100이상 (5893.1/㎕),1
100이상 (8161.0/㎕),1
100이상 (2139.4/㎕),1
100이상 (3447.4/㎕),1
100이상 (4298.8/㎕),1
100이상 (3439.2/㎕),1
100이상 (13232.5/㎕),1
100이상 (1454.2/㎕),1
100이상 (737.4/㎕),1
50-99 (547.5/㎕),1
25-50 (163.1/㎕),1
100이상 (796.2/㎕),1
25-50 (147.2/㎕),1
100이상 (806.6/㎕),1
100이상 (1273.1/㎕),1
10-25 (115.6/㎕),1
25-50 (209.6/㎕),1
10-25 (121.4/㎕),1
25-50 (147.7/㎕),1
50-99 (327.5/㎕),1
10-25 (103.0/㎕),1
25-50 (256.3/㎕),1
25-50 (140.2/㎕),1
50-99 (408.9/㎕),1
50-99 (344.6/㎕),1
100이상 (805.9/㎕),1
100이상 (6492.4/㎕),1
100이상 (1211.3/㎕),1
100이상 (14029.0/㎕),1
50-99 (531.1/㎕),1
100이상 (17332.9/㎕),1
100이상 (12154.8/㎕),1
100이상 (4832.3/㎕),1
100이상 (15400.2/㎕),1
100이상 (10462.9/㎕),1
100이상 (3249.5/㎕),1
50-99 (492.5/㎕),1
100이상 (4450.6/㎕),1
100이상 (4899.8/㎕),1
100이상 (6617.2/㎕),1
25-50 (265.2/㎕),1
100이상 (1133.0/㎕),1
100이상 (1148.8/㎕),1
100이상 (635.9/㎕),1
100이상 (1242.4/㎕),1
50-99 (553.3/㎕),1
50-99 (544.8/㎕),1
100이상 (7953.3/㎕),1
100이상 (4838.5/㎕),1
100이상 (8821.2/㎕),1
100이상 (6376.6/㎕),1
100이상 (2384.9/㎕),1
100이상 (5186.2/㎕),1
100이상 (2295.4/㎕),1
100이상 (3422.6/㎕),1
100이상 (584.2/㎕),1
25-50 (274.2/㎕),1
100이상 (12952.9/㎕),1
100이상 (4586.7/㎕),1
25-50 (165.6/㎕),1
100이상 (6329.5/㎕),1
100이상 (18031.4/㎕),1
50-99 (295.5/㎕),1
50-99 (488.8/㎕),1
100이상 (5773.6/㎕),1
100이상 (1096.3/㎕),1
100이상 (7758.6/㎕),1
100이상 (10267.5/㎕),1
100이상 (1037.2/㎕),1
5-10 (39.3/㎕),1
25-50 (196.7/㎕),1
100이상 (1184.9/㎕),1
100이상 (8054.0/㎕),1
100이상 (2018.5/㎕),1
100이상 (3020.5/㎕),1
100이상 (1190.7/㎕),1
50-99 (409.8/㎕),1
100이상 (1181.1/㎕),1
100이상 (5713.8/㎕),1
100이상 (7649.3/㎕),1
100이상 (29453.5/㎕),1
50-99 (392.7/㎕),1
100이상 (1192.4/㎕),1
25-50 (204.7/㎕),1
50-99 (479.2/㎕),1
50-99 (496.6/㎕),1
25-50 (186.6/㎕),1
100이상 (1034.3/㎕),1
50-99 (399.3/㎕),1
25-50 (205.6/㎕),1
100이상 (33236.3/㎕),1
50-99 (443.2/㎕),1
50-99 (348.3/㎕),1
100이상 (2413.6/㎕),1
100이상 (1495.0/㎕),1
50-99 (407.5/㎕),1
100이상 (695.6/㎕),1
100이상 (1605.9/㎕),1
100이상 (5628.2/㎕),1
100이상 (963.2/㎕),1
100이상 (1367.1/㎕),1
100이상 (1417.4/㎕),1
100이상 (865.2/㎕),1
100이상 (1031.9/㎕),1
100이상 (3116.5/㎕),1
100이상 (2469.7/㎕),1
100이상 (2506.8/㎕),1
100이상 (3605.1/㎕),1
100이상 (2898.3/㎕),1
100이상 (2544.8/㎕),1
100이상 (5974.6/㎕),1
100이상 (5364.0/㎕),1
100이상 (3866.0/㎕),1
100이상 (1488.2/㎕),1
50-99 (394.6/㎕),1
100이상 (838.8/㎕),1
100이상 (4628.5/㎕),1
100이상 (635.6/㎕),1
100이상 (673.9/㎕),1
100이상 (804.2/㎕),1
100이상 (2023.2/㎕),1
100이상 (1862.9/㎕),1
25-50 (172.3/㎕),1
100이상 (2197.0/㎕),1
50-99 (354.2/㎕),1
100이상 (5908.8/㎕),1
100이상 (4840.1/㎕),1
100이상 (7200.8/㎕),1
100이상 (3128.1/㎕),1
100이상 (7635.2/㎕),1
50-99 (353.5/㎕),1
100이상 (739.5/㎕),1
25-50 (162.4/㎕),1
25-50 (143.1/㎕),1
10-25 (104.1/㎕),1
50-99 (524.1/㎕),1
10-25 (106.0/㎕),1
100이상 (35454.7/㎕),1
25-50 (193.5/㎕),1
50-99 (425.9/㎕),1
100이상 (714.7/㎕),1
50-99 (305.9/㎕),1
100이상 (2714.6/㎕),1
100이상 (4038.8/㎕),1
100이상 (6827.1/㎕),1
100이상 (3199.7/㎕),1
100이상 (1218.0/㎕),1
50-99 (279.8/㎕),1
100이상 (2851.4/㎕),1
25-50 (177.3/㎕),1
100이상 (623.6/㎕),1
100이상 (23584.4/㎕),1
25-50 (271.2/㎕),1
100이상 (1497.2/㎕),1
100이상 (1251.9/㎕),1
25-50 (274.3/㎕),1
50-99 (451.6/㎕),1
100이상 (2211.8/㎕),1
100이상 (6758.6/㎕),1
25-50 (246.3/㎕),1
50-99 (379.2/㎕),1
10-25 (91.9/㎕),1
100이상 (4704.0/㎕),1
100이상 (4014.0/㎕),1
100이상 (7114.1/㎕),1
100이상 (5473.3/㎕),1
100이상 (722.0/㎕),1
100이상 (617.4/㎕),1
50-99 (537.0/㎕),1
100이상 (17592.8/㎕),1
100이상 (1859.1/㎕),1
100이상 (13583.3/㎕),1
100이상 (23584.0/㎕),1
100이상 (36844.7/㎕),1
100이상 (6206.6/㎕),1
100이상 (27954.1/㎕),1
100이상 (29721.0/㎕),1
100이상 (19334.0/㎕),1
100이상 (1719.4/㎕),1
100이상 (5133.1/㎕),1
100이상 (856.5/㎕),1
50-99 (521.4/㎕),1
100이상 (705.0/㎕),1
50-99 (329.1/㎕),1
100이상 (1575.1/㎕),1
100이상 (855.7/㎕),1
100이상 (716.6/㎕),1
10-25 (109.4/㎕),1
10-25 (114.4/㎕),1
25-50 (241.5/㎕),1
25-50 (171.4/㎕),1
100이상 (4269.1/㎕),1
100이상 (10794.2/㎕),1
100이상 (9312.7/㎕),1
100이상 (2240.2/㎕),1
25-50 (210.8/㎕),1
10-25 (120.7/㎕),1
50-99 (361.9/㎕),1
25-50 (207.8/㎕),1
25-50 (187.8/㎕),1
100이상 (3731.8/㎕),1
100이상 (4456.7/㎕),1
100이상 (1594.2/㎕),1
100이상 (719.6/㎕),1
50-99 (350.7/㎕),1
50-99 (288.7/㎕),1
25-50 (180.1/㎕),1
25-50 (192.6/㎕),1
10-25 (86.5/㎕),1
100이상 (1004.1/㎕),1
25-50 (249.1/㎕),1
100이상 (735.0/㎕),1
50-99 (448.5/㎕),1
10-25 (117.9/㎕),1
25-50 (174.0/㎕),1
10-25 (132.5/㎕),1
25-50 (192.9/㎕),1
100이상 (2211.9/㎕),1
25-50 (194.1/㎕),1
50-99 (323.1/㎕),1
100이상 (1325.2/㎕),1
100이상 (2016.6/㎕),1
100이상 (1200.3/㎕),1
10-25 (127.4/㎕),1
100이상 (857.8/㎕),1
100이상 (2199.5/㎕),1
100이상 (1146.5/㎕),1
100이상 (6095.7/㎕),1
100이상 (1724.2/㎕),1
100이상 (5491.7/㎕),1
100이상 (1230.5/㎕),1
10-25 (103.5/㎕),1
100이상 (1381.6/㎕),1
100이상 (7059.0/㎕),1
50-99 (346.4/㎕),1
100이상 (28416.5/㎕),1
100이상 (34742.3/㎕),1
100이상 (15818.9/㎕),1
100이상 (630.9/㎕),1
50-99 (540.5/㎕),1
100이상 (1511.9/㎕),1
50-99 (386.1/㎕),1
25-50 (273.1/㎕),1
100이상 (820.1/㎕),1
100이상 (4231.5/㎕),1
100이상 (2142.2/㎕),1
50-99 (318.8/㎕),1
25-50 (139.8/㎕),1
25-50 (216.5/㎕),1
100이상 (905.6/㎕),1
100이상 (6847.5/㎕),1
100이상 (4743.1/㎕),1
50-99 (416.3/㎕),1
100이상 (3837.9/㎕),1
100이상 (1431.3/㎕),1
100이상 (2893.9/㎕),1
25-50 (259.8/㎕),1
25-50 (161.4/㎕),1
100이상 (8090.6/㎕),1
10-25 (135.6/㎕),1
50-99 (474.8/㎕),1
100이상 (892.6/㎕),1
10-25 (127.8/㎕),1
25-50 (150.6/㎕),1
25-50 (206.5/㎕),1
100이상 (637.2/㎕),1
100이상 (1762.5/㎕),1
100이상 (1306.8/㎕),1
100이상 (2229.5/㎕),1
100이상 (1227.1/㎕),1
100이상 (4147.1/㎕),1
50-99 (422.5/㎕),1
100이상 (1429.2/㎕),1
100이상 (2948.0/㎕),1
100이상 (3391.7/㎕),1
100이상 (1383.4/㎕),1
100이상 (3093.5/㎕),1
100이상 (3628.9/㎕),1
100이상 (8625.8/㎕),1
100이상 (10188.9/㎕),1
100이상 (786.3/㎕),1
100이상 (2319.4/㎕),1
100이상 (829.6/㎕),1
100이상 (20750.5/㎕),1
100이상 (12746.8/㎕),1
100이상 (2117.4/㎕),1
100이상 (4712.9/㎕),1
100이상 (7615.3/㎕),1
100이상 (1413.1/㎕),1
100이상 (4443.8/㎕),1
100이상 (1750.0/㎕),1
100이상 (8939.0/㎕),1
100이상 (8030.8/㎕),1
100이상 (18101.7/㎕),1
100이상 (9229.8/㎕),1
100이상 (24614.4/㎕),1
100이상 (1552.8/㎕),1
100이상 (735.3/㎕),1
100이상 (1117.5/㎕),1
100이상 (961.4/㎕),1
100이상 (11412.5/㎕),1
100이상 (2774.4/㎕),1
100이상 (1882.9/㎕),1
100이상 (10663.3/㎕),1
100이상 (5577.3/㎕),1
50-99 (434.0/㎕),1
100이상 (2533.1/㎕),1
100이상 (5783.8/㎕),1
100이상 (3109.8/㎕),1
100이상 (4376.4/㎕),1
10-25 (94.3/㎕),1
50-99 (390.8/㎕),1
100이상 (733.5/㎕),1
100이상 (9380.2/㎕),1
100이상 (1839.7/㎕),1
100이상 (28423.9/㎕),1
100이상 (25605.3/㎕),1
100이상 (27857.5/㎕),1
50-99 (377.8/㎕),1
100이상 (38159.4/㎕),1
50-99 (322.1/㎕),1
100이상 (9428.3/㎕),1
100이상 (20765.6/㎕),1
100이상 (7346.7/㎕),1
100이상 (4968.7/㎕),1
100이상 (31865.4/㎕),1
50-99 (306.7/㎕),1
100이상 (2826.1/㎕),1
100이상 (7367.9/㎕),1
100이상 (2386.2/㎕),1
100이상 (2612.6/㎕),1
100이상 (1746.2/㎕),1
100이상 (5706.7/㎕),1
50-99 (342.8/㎕),1
100이상 (1036.6/㎕),1
100이상 (1204.9/㎕),1
100이상 (2425.3/㎕),1
100이상 (8279.3/㎕),1
50-99 (327.3/㎕),1
25-50 (198.0/㎕),1
100이상 (1212.0/㎕),1
100이상 (4955.3/㎕),1
50-99 (286.1/㎕),1
100이상 (1012.6/㎕),1
50-99 (540.8/㎕),1
50-99 (341.5/㎕),1
100이상 (736.8/㎕),1
25-50 (175.1/㎕),1
50-99 (343.4/㎕),1
100이상 (2858.8/㎕),1
100이상 (3149.1/㎕),1
25-50 (218.0/㎕),1
100이상 (1208.4/㎕),1
50-99 (391.3/㎕),1
50-99 (455.4/㎕),1
100이상 (3396.5/㎕),1
50-99 (313.4/㎕),1
25-50 (184.8/㎕),1
10-25 (118.5/㎕),1
100이상 (619.7/㎕),1
10-25 (117.6/㎕),1
100이상 (787.6/㎕),1
100이상 (1698.1/㎕),1
100이상 (1016.6/㎕),1
25-50 (161.1/㎕),1
100이상 (1830.5/㎕),1
100이상 (6863.4/㎕),1
100이상 (615.3/㎕),1
10-25 (71.8/㎕),1
100이상 (8362.5/㎕),1
100이상 (18860.9/㎕),1
100이상 (911.1/㎕),1
100이상 (573.4/㎕),1
100이상 (989.0/㎕),1
50-99 (442.2/㎕),1
100이상 (865.7/㎕),1
50-99 (443.6/㎕),1
100이상 (2172.3/㎕),1
100이상 (845.3/㎕),1
100이상 (2404.0/㎕),1
100이상 (23795.1/㎕),1
25-50 (142.2/㎕),1
50-99 (456.5/㎕),1
25-50 (150.1/㎕),1
25-50 (213.3/㎕),1
25-50 (144.4/㎕),1
50-99 (347.5/㎕),1
100이상 (1453.9/㎕),1
10-25 (130.6/㎕),1
25-50 (166.5/㎕),1
25-50 (244.5/㎕),1
50-99 (381.5/㎕),1
10-25 (78.2/㎕),1
25-50 (155.1/㎕),1
50-99 (280.6/㎕),1
25-50 (271.5/㎕),1
25-50 (209.8/㎕),1
25-50 (277.3/㎕),1
25-50 (148.4/㎕),1
50-99 (421.8/㎕),1
100이상 (1463.2/㎕),1
100이상 (703.1/㎕),1
10-25 (126.0/㎕),1
100이상 (14272.5/㎕),1
50-99 (435.6/㎕),1
100이상 (3707.8/㎕),1
100이상 (1488.1/㎕),1
100이상 (853.1/㎕),1
100이상 (2937.9/㎕),1
100이상 (4998.8/㎕),1
100이상 (752.5/㎕),1
100이상 (8259.5/㎕),1
100이상 (16331.1/㎕),1
100이상 (2195.0/㎕),1
100이상 (14916.3/㎕),1
100이상 (18096.2/㎕),1
100이상 (22872.1/㎕),1
50-99 (297.2/㎕),1
100이상 (3153.0/㎕),1
100이상 (11436.6/㎕),1
100이상 (599.6/㎕),1
100이상 (933.1/㎕),1
100이상 (940.2/㎕),1
100이상 (9056.8/㎕),1
50-99 (475.8/㎕),1
100이상 (626.9/㎕),1
50-99 (544.1/㎕),1
100이상 (1426.4/㎕),1
50-99 (358.3/㎕),1
